,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time
856,26.0,Pietro Vitalini,Italy,,ITA,13,1:46.48,1994,Downhill,Male,False,0:00.0,True
864,26.0,Luigi Colturi,Italy,,ITA,21,1:47.05,1994,Downhill,Male,False,0:00.0,True
855,25.0,Peter Runggaldier,Italy,,ITA,12,1:46.39,1994,Downhill,Male,False,0:00.0,True
853,27.0,Jan Einar Thorsen,Norway,,NOR,10,1:46.34,1994,Downhill,Male,False,0:00.0,True
852,27.0,Atle SkÃ¥rdal,Norway,,NOR,9,1:46.29,1994,Downhill,Male,False,0:00.0,True
854,25.0,Kyle Rasmussen,United States,,USA,11,1:46.35,1994,Downhill,Male,False,0:00.0,True
865,27.0,Christophe PlÃ©,France,,FRA,22,1:47.11,1994,Downhill,Male,False,0:00.0,True
867,27.0,Jean-Luc CrÃ©tier,France,,FRA,24,1:47.27,1994,Downhill,Male,False,0:00.0,True
885,26.0,Nils Linneberg,Chile,,CHI,42,1:49.80,1994,Downhill,Male,False,0:00.0,True
884,19.0,Georges Mendes,Portugal,,POR,41,1:49.20,1994,Downhill,Male,False,0:00.0,True
883,22.0,Marco BÃ¼chel,Liechtenstein,,LIE,40,1:48.97,1994,Downhill,Male,False,0:00.0,True
882,26.0,Markus Foser,Liechtenstein,,LIE,39,1:48.93,1994,Downhill,Male,False,0:00.0,True
881,23.0,Craig Thrasher,United States,,USA,38,1:48.91,1994,Downhill,Male,False,0:00.0,True
880,19.0,Andrey Filichkin,Russia,,RUS,37,1:48.81,1994,Downhill,Male,False,0:00.0,True
879,30.0,Markus Wasmeier,Germany,,GER,36,1:48.53,1994,Downhill,Male,False,0:00.0,True
878,21.0,Miran Ravter,Slovenia,,SLO,35,1:48.48,1994,Downhill,Male,False,0:00.0,True
866,23.0,Franco Cavegn,Switzerland,,SUI,23,1:47.15,1994,Downhill,Male,False,0:00.0,True
877,24.0,Patrik JÃ¤rbyn,Sweden,,SWE,34,1:48.05,1994,Downhill,Male,False,0:00.0,True
875,24.0,Fredrik Nyberg,Sweden,,SWE,32,1:47.97,1994,Downhill,Male,False,0:00.0,True
874,26.0,Ralf Socher,Canada,,CAN,31,1:47.93,1994,Downhill,Male,False,0:00.0,True
873,22.0,Janne Leskinen,Finland,,FIN,30,1:47.87,1994,Downhill,Male,False,0:00.0,True
872,20.0,JÃ¼rgen Hasler,Liechtenstein,,LIE,29,1:47.62,1994,Downhill,Male,False,0:00.0,True
871,29.0,Martin Bell,Great Britain,,GBR,28,1:47.49,1994,Downhill,Male,False,0:00.0,True
870,23.0,Luke Sauder,Canada,,CAN,27,1:47.45,1994,Downhill,Male,False,0:00.0,True
869,28.0,Graham Bell,Great Britain,,GBR,26,1:47.39,1994,Downhill,Male,False,0:00.0,True
868,26.0,HansjÃ¶rg Tauscher,Germany,,GER,25,1:47.30,1994,Downhill,Male,False,0:00.0,True
876,23.0,Achim Vogt,Liechtenstein,,LIE,33,1:47.98,1994,Downhill,Male,False,0:00.0,True
847,26.0,Patrick Ortlieb,Austria,,AUT,4,1:46.01,1994,Downhill,Male,False,0:00.0,True
846,23.0,Ed Podivinsky,Canada,Bronze,CAN,3,1:45.87,1994,Downhill,Male,False,0:00.0,True
845,22.0,Kjetil AndrÃ© Aamodt,Norway,Silver,NOR,2,1:45.79,1994,Downhill,Male,False,0:00.0,True
844,23.0,Tommy Moe,United States,Gold,USA,1,1:45.75,1994,Downhill,Male,False,0:00.0,True
517,23.0,Trude Gimle,Norway,,NOR,16.0,1:30.87,1998,Downhill,Women,False,0:00.0,True
513,30.0,Heidi Zurbriggen,Switzerland,,SUI,12.0,1:30.25,1998,Downhill,Women,False,0:00.0,True
512,23.0,Ingeborg Helen Marken,Norway,,NOR,11.0,1:30.19,1998,Downhill,Women,False,0:00.0,True
511,22.0,Hilde Gerg,Germany,,GER,9.0,1:29.96,1998,Downhill,Women,False,0:00.0,True
510,31.0,Katrin Gutensohn,Germany,,GER,9.0,1:29.96,1998,Downhill,Women,False,0:00.0,True
509,24.0,Alexandra Meissnitzer,Austria,,AUT,8.0,1:29.84,1998,Downhill,Women,False,0:00.0,True
508,27.0,RÃ©gine Cavagnoud,France,,FRA,7.0,1:29.72,1998,Downhill,Women,False,0:00.0,True
507,26.0,Picabo Street,United States,,USA,6.0,1:29.54,1998,Downhill,Women,False,0:00.0,True
506,26.0,Svetlana Gladysheva,Russia,,RUS,5.0,1:29.50,1998,Downhill,Women,False,0:00.0,True
505,21.0,MÃ©lanie Suchet,France,,FRA,4.0,1:29.48,1998,Downhill,Women,False,0:00.0,True
504,29.0,Florence Masnada,France,Bronze,FRA,3.0,1:29.37,1998,Downhill,Women,False,0:00.0,True
503,27.0,Pernilla Wiberg,Sweden,Silver,SWE,2.0,1:29.18,1998,Downhill,Women,False,0:00.0,True
502,25.0,Katja Seizinger,Germany,Gold,GER,1.0,1:29.89,1998,Downhill,Women,False,0:00.0,True
908,28.0,Patrik JÃ¤rbyn,Sweden,,SWE,10,1:51.22,1998,Downhill,Male,False,0:00.0,True
899,31.0,Jean-Luc CrÃ©tier,France,Gold,FRA,1,1:50.11,1998,Downhill,Male,False,0:00.0,True
514,25.0,Varvara Zelenskaya,Russia,,RUS,13.0,1:30.38,1998,Downhill,Women,False,0:00.0,True
900,27.0,Lasse Kjus,Norway,Silver,NOR,2,1:50.51,1998,Downhill,Male,False,0:00.0,True
902,24.0,JÃ¼rg GrÃ¼nenfelder,Switzerland,,SUI,4,1:50.64,1998,Downhill,Male,False,0:00.0,True
903,27.0,Ed Podivinsky,Canada,,CAN,5,1:50.71,1998,Downhill,Male,False,0:00.0,True
904,28.0,Kristian Ghedina,Italy,,ITA,6,1:50.76,1998,Downhill,Male,False,0:00.0,True
905,23.0,Andreas Schifferer,Austria,,AUT,7,1:50.77,1998,Downhill,Male,False,0:00.0,True
906,23.0,Didier Cuche,Switzerland,,SUI,8,1:50.91,1998,Downhill,Male,False,0:00.0,True
907,29.0,Kyle Rasmussen,United States,,USA,9,1:51.09,1998,Downhill,Male,False,0:00.0,True
901,30.0,Hannes Trinkl,Austria,Bronze,AUT,3,1:50.63,1998,Downhill,Male,False,0:00.0,True
515,24.0,Carole Montillet-Carles,France,,FRA,14.0,1:30.65,1998,Downhill,Women,False,0:00.0,True
540,21.0,MÃ³nika KovÃ¡cs,Hungary,,HUN,,1:37.03,1998,Downhill,Women,False,0:00.0,True
535,20.0,Carola Calello,Argentina,,ARG,34.0,1:36.71,1998,Downhill,Women,False,0:00.0,True
534,21.0,Yuliya Kharkivska,Ukraine,,UKR,33.0,1:35.60,1998,Downhill,Women,False,0:00.0,True
533,22.0,Anna Larionova,Russia,,RUS,32.0,1:34.36,1998,Downhill,Women,False,0:00.0,True
532,16.0,Lucie HrstkovÃ¡,Czech Republic,,CZE,31.0,1:33.00,1998,Downhill,Women,False,0:00.0,True
518,18.0,Jonna Mendes,United States,,USA,17.0,1:30.89,1998,Downhill,Women,False,0:00.0,True
519,24.0,Michaela Dorfmeister,Austria,,AUT,18.0,1:31.17,1998,Downhill,Women,False,0:00.0,True
520,28.0,Kate Pace-Lindsay,Canada,,CAN,19.0,1:31.30,1998,Downhill,Women,False,0:00.0,True
521,27.0,Bibiana Perez,Italy,,ITA,20.0,1:31.43,1998,Downhill,Women,False,0:00.0,True
522,22.0,Alessandra Merlin,Italy,,ITA,21.0,1:31.44,1998,Downhill,Women,False,0:00.0,True
523,21.0,Catherine Borghi,Switzerland,,SUI,22.0,1:31.45,1998,Downhill,Women,False,0:00.0,True
516,28.0,Steffi Schuster,Austria,,AUT,15.0,1:30.73,1998,Downhill,Women,False,0:00.0,True
524,21.0,MÃ©lanie Turgeon,Canada,,CAN,22.0,1:31.45,1998,Downhill,Women,False,0:00.0,True
526,16.0,Janica KosteliÄ,Croatia,,CRO,25.0,1:31.97,1998,Downhill,Women,False,0:00.0,True
527,24.0,Morena Gallizio,Italy,,ITA,26.0,1:32.22,1998,Downhill,Women,False,0:00.0,True
528,25.0,Katie Monahan,United States,,USA,26.0,1:32.22,1998,Downhill,Women,False,0:00.0,True
529,20.0,Kirsten Clark,United States,,USA,28.0,1:32.25,1998,Downhill,Women,False,0:00.0,True
530,21.0,Yekaterina Nesterenko,Russia,,RUS,29.0,1:32.54,1998,Downhill,Women,False,0:00.0,True
531,25.0,Corinne Rey-Bellet,Switzerland,,SUI,30.0,1:32.92,1998,Downhill,Women,False,0:00.0,True
525,20.0,Å pela BraÄun,Slovenia,,SLO,24.0,1:31.54,1998,Downhill,Women,False,0:00.0,True
923,24.0,Linas Vaitkus,Lithuania,,LTU,25,1:56.22,1998,Downhill,Male,False,0:00.0,True
922,23.0,Vasily Bezsmelnitsyn,Russia,,RUS,24,1:54.27,1998,Downhill,Male,False,0:00.0,True
921,32.0,Graham Bell,Great Britain,,GBR,23,1:53.93,1998,Downhill,Male,False,0:00.0,True
925,25.0,Patrick-Paul Schwarzacher-Joyce,Ireland,,IRL,27,1:58.71,1998,Downhill,Male,False,0:00.0,True
926,24.0,Rainer Grob,Chile,,CHI,28,1:58.75,1998,Downhill,Male,False,0:00.0,True
924,30.0,Nils Linneberg,Chile,,CHI,26,1:56.59,1998,Downhill,Male,False,0:00.0,True
909,25.0,Fritz Strobl,Austria,,AUT,11,1:51.34,1998,Downhill,Male,False,0:00.0,True
910,27.0,Tommy Moe,United States,,USA,12,1:51.43,1998,Downhill,Male,False,0:00.0,True
911,26.0,Kjetil AndrÃ© Aamodt,Norway,,NOR,13,1:51.72,1998,Downhill,Male,False,0:00.0,True
912,27.0,Franco Cavegn,Switzerland,,SUI,14,1:51.74,1998,Downhill,Male,False,0:00.0,True
914,30.0,Werner Perathoner,Italy,,ITA,16,1:52.36,1998,Downhill,Male,False,0:00.0,True
915,26.0,Tsuyoshi Tomii,Japan,,JPN,17,1:52.62,1998,Downhill,Male,False,0:00.0,True
916,23.0,Andrey Filichkin,Russia,,RUS,18,1:52.65,1998,Downhill,Male,False,0:00.0,True
917,22.0,Kevin Wert,Canada,,CAN,19,1:52.67,1998,Downhill,Male,False,0:00.0,True
918,26.0,Jernej Koblar,Slovenia,,SLO,20,1:52.79,1998,Downhill,Male,False,0:00.0,True
919,21.0,Enis BeÄirbegoviÄ,Bosnia and Herzegovina,,BIH,21,1:53.47,1998,Downhill,Male,False,0:00.0,True
920,23.0,Andrzej Bachleda-CuruÅ,Poland,,POL,22,1:53.62,1998,Downhill,Male,False,0:00.0,True
913,22.0,Jason Rosener,United States,,USA,15,1:52.33,1998,Downhill,Male,False,0:00.0,True
946,24.0,Claude CrÃ©tier,France,,FRA,5,1:39.96,2002,Downhill,Male,False,0:00.0,True
947,30.0,Christian Greber,Austria,,AUT,6,1:40.00,2002,Downhill,Male,False,0:00.0,True
945,30.0,Kjetil AndrÃ© Aamodt,Norway,,NOR,4,1:39.78,2002,Downhill,Male,False,0:00.0,True
981,25.0,Borek ZakouÅil,Czech Republic,,CZE,40,1:43.63,2002,Downhill,Male,False,0:00.0,True
943,31.0,Lasse Kjus,Norway,Silver,NOR,2,1:39.35,2002,Downhill,Male,False,0:00.0,True
942,29.0,Fritz Strobl,Austria,Gold,AUT,1,1:39.13,2002,Downhill,Male,False,0:00.0,True
948,32.0,Fredrik Nyberg,Sweden,,SWE,7,1:40.30,2002,Downhill,Male,False,0:00.0,True
944,32.0,Stephan Eberharter,Austria,Bronze,AUT,3,1:39.41,2002,Downhill,Male,False,0:00.0,True
949,24.0,Ambrosi Hoffmann,Switzerland,,SUI,8,1:40.31,2002,Downhill,Male,False,0:00.0,True
950,21.0,Marco Sullivan,United States,,USA,9,1:40.37,2002,Downhill,Male,False,0:00.0,True
951,25.0,SÃ©bastien Fournier-Bidoz,France,,FRA,10,1:40.39,2002,Downhill,Male,False,0:00.0,True
980,21.0,OndÅej Bank,Czech Republic,,CZE,39,1:43.33,2002,Downhill,Male,False,0:00.0,True
979,22.0,Dave Anderson,Canada,,CAN,38,1:43.20,2002,Downhill,Male,False,0:00.0,True
978,25.0,AJ Bear,Australia,,AUS,37,1:43.19,2002,Downhill,Male,False,0:00.0,True
977,19.0,Maksim Kedrin,Russia,,RUS,36,1:43.04,2002,Downhill,Male,False,0:00.0,True
976,32.0,Kristian Ghedina,Italy,,ITA,35,1:42.54,2002,Downhill,Male,False,0:00.0,True
975,29.0,Max Rauffer,Germany,,GER,34,1:42.52,2002,Downhill,Male,False,0:00.0,True
974,30.0,Jernej Koblar,Slovenia,,SLO,33,1:42.31,2002,Downhill,Male,False,0:00.0,True
973,25.0,Darin McBeath,Canada,,CAN,32,1:42.15,2002,Downhill,Male,False,0:00.0,True
972,24.0,Gregor Å parovec,Slovenia,,SLO,31,1:41.88,2002,Downhill,Male,False,0:00.0,True
971,24.0,Scott Macartney,United States,,USA,29,1:41.86,2002,Downhill,Male,False,0:00.0,True
970,30.0,Marco BÃ¼chel,Liechtenstein,,LIE,29,1:41.86,2002,Downhill,Male,False,0:00.0,True
969,23.0,Andrej Jerman,Slovenia,,SLO,28,1:41.85,2002,Downhill,Male,False,0:00.0,True
968,26.0,Jakub Fiala,United States,,USA,27,1:41.84,2002,Downhill,Male,False,0:00.0,True
967,28.0,JÃ¼rgen Hasler,Liechtenstein,,LIE,26,1:41.76,2002,Downhill,Male,False,0:00.0,True
966,28.0,Kenneth Sivertsen,Norway,,NOR,25,1:41.70,2002,Downhill,Male,False,0:00.0,True
965,31.0,Ed Podivinsky,Canada,,CAN,24,1:41.69,2002,Downhill,Male,False,0:00.0,True
964,29.0,Peter Pen,Slovenia,,SLO,23,1:41.66,2002,Downhill,Male,False,0:00.0,True
963,25.0,Kurt Sulzenbacher,Italy,,ITA,22,1:41.56,2002,Downhill,Male,False,0:00.0,True
983,26.0,Yasuyuki Takishita,Japan,,JPN,42,1:43.75,2002,Downhill,Male,False,0:00.0,True
961,25.0,Christoph Gruber,Austria,,AUT,20,1:41.25,2002,Downhill,Male,False,0:00.0,True
960,28.0,Alessandro Fattori,Italy,,ITA,19,1:41.24,2002,Downhill,Male,False,0:00.0,True
959,32.0,Patrik JÃ¤rbyn,Sweden,,SWE,18,1:41.05,2002,Downhill,Male,False,0:00.0,True
958,26.0,Roland Fischnaller,Italy,,ITA,17,1:40.85,2002,Downhill,Male,False,0:00.0,True
957,28.0,Daron Rahlves,United States,,USA,16,1:40.84,2002,Downhill,Male,False,0:00.0,True
956,31.0,Franco Cavegn,Switzerland,,SUI,15,1:40.81,2002,Downhill,Male,False,0:00.0,True
955,27.0,Didier Cuche,Switzerland,,SUI,14,1:40.76,2002,Downhill,Male,False,0:00.0,True
954,25.0,Antoine DÃ©nÃ©riaz,France,,FRA,12,1:40.74,2002,Downhill,Male,False,0:00.0,True
953,24.0,Bjarne Solbakken,Norway,,NOR,12,1:40.74,2002,Downhill,Male,False,0:00.0,True
952,24.0,Pierre-Emmanuel Dalcin,France,,FRA,11,1:40.58,2002,Downhill,Male,False,0:00.0,True
982,27.0,Andrey Filichkin,Russia,,RUS,41,1:43.73,2002,Downhill,Male,False,0:00.0,True
962,24.0,Didier DÃ©fago,Switzerland,,SUI,21,1:41.27,2002,Downhill,Male,False,0:00.0,True
985,18.0,Sergey Komarov,Russia,,RUS,44,1:45.25,2002,Downhill,Male,False,0:00.0,True
984,21.0,Pavel Shestakov,Russia,,RUS,43,1:44.35,2002,Downhill,Male,False,0:00.0,True
986,24.0,Craig Branch,Australia,,AUS,45,1:45.34,2002,Downhill,Male,False,0:00.0,True
575,19.0,MarÃ­a BelÃ©n Simari Birkner,Argentina,,ARG,35.0,1:46.97,2002,Downhill,Women,False,0:00.0,True
573,22.0,Alexandra Munteanu,Romania,,ROU,33.0,1:46.29,2002,Downhill,Women,False,0:00.0,True
572,19.0,Chemmy Alcott,Great Britain,,GBR,32.0,1:45.98,2002,Downhill,Women,False,0:00.0,True
571,21.0,DagnÃ½ Linda KristjÃ¡nsdÃ³ttir,Iceland,,ISL,31.0,1:44.72,2002,Downhill,Women,False,0:00.0,True
570,20.0,Gabriela MartinovovÃ¡,Czech Republic,,CZE,30.0,1:44.25,2002,Downhill,Women,False,0:00.0,True
550,28.0,Regina HÃ¤usl,Germany,,GER,10.0,1:40.84,2002,Downhill,Women,False,0:00.0,True
549,28.0,Michaela Dorfmeister,Austria,,AUT,9.0,1:40.83,2002,Downhill,Women,False,0:00.0,True
548,25.0,MÃ©lanie Turgeon,Canada,,CAN,8.0,1:40.71,2002,Downhill,Women,False,0:00.0,True
547,24.0,Sylviane Berthod,Switzerland,,SUI,7.0,1:40.67,2002,Downhill,Women,False,0:00.0,True
546,24.0,Selina Heregger,Austria,,AUT,6.0,1:40.56,2002,Downhill,Women,False,0:00.0,True
545,29.0,Corinne Rey-Bellet,Switzerland,,SUI,5.0,1:40.54,2002,Downhill,Women,False,0:00.0,True
544,26.0,Hilde Gerg,Germany,,GER,4.0,1:40.49,2002,Downhill,Women,False,0:00.0,True
543,26.0,Renate GÃ¶tschl,Austria,Bronze,AUT,3.0,1:40.39,2002,Downhill,Women,False,0:00.0,True
542,26.0,Isolde Kostner,Italy,Silver,ITA,2.0,1:40.01,2002,Downhill,Women,False,0:00.0,True
541,28.0,Carole Montillet-Carles,France,Gold,FRA,1.0,1:39.56,2002,Downhill,Women,False,0:00.0,True
551,22.0,Jonna Mendes,United States,,USA,11.0,1:40.97,2002,Downhill,Women,False,0:00.0,True
552,24.0,Kirsten Clark,United States,,USA,12.0,1:41.03,2002,Downhill,Women,False,0:00.0,True
554,31.0,Pernilla Wiberg,Sweden,,SWE,14.0,1:41.09,2002,Downhill,Women,False,0:00.0,True
569,23.0,Jenny Owens,Australia,,AUS,29.0,1:44.15,2002,Downhill,Women,False,0:00.0,True
568,27.0,Mojca Suhadolc,Slovenia,,SLO,28.0,1:43.10,2002,Downhill,Women,False,0:00.0,True
567,25.0,Alice Jones,Australia,,AUS,27.0,1:43.07,2002,Downhill,Women,False,0:00.0,True
566,26.0,Sibylle Brauner,Germany,,GER,26.0,1:42.97,2002,Downhill,Women,False,0:00.0,True
565,24.0,Janette Hargin,Sweden,,SWE,25.0,1:42.83,2002,Downhill,Women,False,0:00.0,True
564,22.0,Lucia Recchia,Italy,,ITA,24.0,1:42.80,2002,Downhill,Women,False,0:00.0,True
563,23.0,Ingrid Jacquemod,France,,FRA,23.0,1:42.70,2002,Downhill,Women,False,0:00.0,True
562,24.0,Å pela BraÄun,Slovenia,,SLO,22.0,1:42.48,2002,Downhill,Women,False,0:00.0,True
561,29.0,Varvara Zelenskaya,Russia,,RUS,21.0,1:42.43,2002,Downhill,Women,False,0:00.0,True
560,26.0,Daniela Ceccarelli,Italy,,ITA,20.0,1:42.03,2002,Downhill,Women,False,0:00.0,True
559,25.0,Catherine Borghi,Switzerland,,SUI,19.0,1:41.88,2002,Downhill,Women,False,0:00.0,True
558,25.0,Brigitte Obermoser,Austria,,AUT,18.0,1:41.64,2002,Downhill,Women,False,0:00.0,True
557,28.0,Patrizia Bassis,Italy,,ITA,17.0,1:41.56,2002,Downhill,Women,False,0:00.0,True
556,30.0,Picabo Street,United States,,USA,16.0,1:41.17,2002,Downhill,Women,False,0:00.0,True
555,25.0,MÃ©lanie Suchet,France,,FRA,15.0,1:41.15,2002,Downhill,Women,False,0:00.0,True
553,27.0,Ingeborg Helen Marken,Norway,,NOR,13.0,1:41.08,2002,Downhill,Women,False,0:00.0,True
574,17.0,Macarena Simari Birkner,Argentina,,ARG,34.0,1:46.77,2002,Downhill,Women,False,0:00.0,True
987,28.0,Jan HolickÃ½,Czech Republic,,CZE,46,1:45.49,2002,Downhill,Male,False,0:00.0,True
988,21.0,Ivan Heimschild,Slovakia,,SVK,47,1:46.36,2002,Downhill,Male,False,0:00.0,True
989,18.0,Maui Gayme,Chile,,CHI,48,1:47.63,2002,Downhill,Male,False,0:00.0,True
990,23.0,Mykola Skriabin,Ukraine,,UKR,49,1:47.65,2002,Downhill,Male,False,0:00.0,True
991,22.0,Mikael Gayme,Chile,,CHI,50,1:48.37,2002,Downhill,Male,False,0:00.0,True
992,23.0,Alex Heath,South Africa,,RSA,51,1:48.84,2002,Downhill,Male,False,0:00.0,True
993,19.0,NicolÃ¡s Arsel,Argentina,,ARG,52,1:49.75,2002,Downhill,Male,False,0:00.0,True
994,29.0,Patrick-Paul Schwarzacher-Joyce,Ireland,,IRL,53,1:54.42,2002,Downhill,Male,False,0:00.0,True
1039,27.0,MichaÅ KaÅwa,Poland,,POL,44,1:56.81,2006,Downhill,Male,False,0:00.0,True
1038,22.0,Nikolai Hentsch,Brazil,,BRA,43,1:56.58,2006,Downhill,Male,False,0:00.0,True
1037,22.0,Maui Gayme,Chile,,CHI,42,1:56.10,2006,Downhill,Male,False,0:00.0,True
1036,26.0,Mikael Gayme,Chile,,CHI,41,1:55.73,2006,Downhill,Male,False,0:00.0,True
1035,23.0,Konstantin Sats,Russia,,RUS,40,1:55.03,2006,Downhill,Male,False,0:00.0,True
1034,26.0,Alex Antor,Andorra,,AND,39,1:55.01,2006,Downhill,Male,False,0:00.0,True
1033,21.0,Aleksandr Khoroshilov,Russia,,RUS,38,1:54.70,2006,Downhill,Male,False,0:00.0,True
1041,20.0,RenÄrs DorÅ¡s,Latvia,,LAT,46,1:57.54,2006,Downhill,Male,False,0:00.0,True
1040,21.0,Jaroslav BabuÅ¡iak,Slovakia,,SVK,45,1:57.45,2006,Downhill,Male,False,0:00.0,True
588,19.0,Nadia Fanchini,Italy,,ITA,10.0,1:57.84,2006,Downhill,Women,False,0:00.0,True
587,32.0,Alexandra Meissnitzer,Austria,,AUT,8.0,1:57.78,2006,Downhill,Women,False,0:00.0,True
586,21.0,Lindsey Kildow-Vonn,United States,,USA,8.0,1:57.78,2006,Downhill,Women,False,0:00.0,True
585,21.0,Julia Mancuso,United States,,USA,7.0,1:57.71,2006,Downhill,Women,False,0:00.0,True
584,30.0,Petra Haltmayr,Germany,,GER,6.0,1:57.69,2006,Downhill,Women,False,0:00.0,True
583,27.0,Nadia Styger,Switzerland,,SUI,5.0,1:57.62,2006,Downhill,Women,False,0:00.0,True
589,23.0,Chemmy Alcott,Great Britain,,GBR,11.0,1:57.85,2006,Downhill,Women,False,0:00.0,True
582,30.0,Renate GÃ¶tschl,Austria,,AUT,4.0,1:57.20,2006,Downhill,Women,False,0:00.0,True
580,24.0,Martina Schild,Switzerland,Silver,SUI,2.0,1:56.86,2006,Downhill,Women,False,0:00.0,True
579,32.0,Michaela Dorfmeister,Austria,Gold,AUT,1.0,1:56.49,2006,Downhill,Women,False,0:00.0,True
1042,27.0,Mykola Skriabin,Ukraine,,UKR,47,1:57.56,2006,Downhill,Male,False,0:00.0,True
581,24.0,Anja PÃ¤rson,Sweden,Bronze,SWE,3.0,1:57.13,2006,Downhill,Women,False,0:00.0,True
590,25.0,FrÃ¤nzi Aufdenblatten,Switzerland,,SUI,12.0,1:57.96,2006,Downhill,Women,False,0:00.0,True
592,28.0,Sylviane Berthod,Switzerland,,SUI,14.0,1:58.36,2006,Downhill,Women,False,0:00.0,True
606,32.0,Carole Montillet-Carles,France,,FRA,28.0,2:01.03,2006,Downhill,Women,False,0:00.0,True
605,22.0,Sherry Lawrence,Canada,,CAN,27.0,2:00.47,2006,Downhill,Women,False,0:00.0,True
604,19.0,Shona Rubens,Canada,,CAN,26.0,2:00.30,2006,Downhill,Women,False,0:00.0,True
603,21.0,Petra Robnik,Slovenia,,SLO,25.0,1:59.66,2006,Downhill,Women,False,0:00.0,True
602,23.0,Kelly Vanderbeek,Canada,,CAN,24.0,1:59.63,2006,Downhill,Women,False,0:00.0,True
601,25.0,DagnÃ½ Linda KristjÃ¡nsdÃ³ttir,Iceland,,ISL,23.0,1:59.43,2006,Downhill,Women,False,0:00.0,True
591,26.0,Lucia Recchia,Italy,,ITA,13.0,1:58.30,2006,Downhill,Women,False,0:00.0,True
600,24.0,Nike Bent,Sweden,,SWE,22.0,1:59.17,2006,Downhill,Women,False,0:00.0,True
598,25.0,Emily Brydon,Canada,,CAN,20.0,1:58.97,2006,Downhill,Women,False,0:00.0,True
597,21.0,Stacey Cook,United States,,USA,19.0,1:58.70,2006,Downhill,Women,False,0:00.0,True
596,22.0,Jessica Lindell-Vikarby,Sweden,,SWE,18.0,1:58.56,2006,Downhill,Women,False,0:00.0,True
595,28.0,Janette Hargin,Sweden,,SWE,17.0,1:58.53,2006,Downhill,Women,False,0:00.0,True
594,27.0,Ingrid Jacquemod,France,,FRA,16.0,1:58.46,2006,Downhill,Women,False,0:00.0,True
593,20.0,Marie Marchand-Arvier,France,,FRA,15.0,1:58.39,2006,Downhill,Women,False,0:00.0,True
599,28.0,Kirsten Clark,United States,,USA,21.0,1:59.07,2006,Downhill,Women,False,0:00.0,True
607,20.0,Elena Fanchini,Italy,,ITA,29.0,2:01.06,2006,Downhill,Women,False,0:00.0,True
608,24.0,Carolina Ruiz,Spain,,ESP,30.0,2:01.09,2006,Downhill,Women,False,0:00.0,True
609,22.0,Alexandra Coletti,Monaco,,MON,31.0,2:01.34,2006,Downhill,Women,False,0:00.0,True
610,24.0,Daniela Merighetti,Italy,,ITA,32.0,2:01.76,2006,Downhill,Women,False,0:00.0,True
618,20.0,Christelle Douibi,Algeria,,ALG,40.0,2:09.68,2006,Downhill,Women,False,0:00.0,True
616,18.0,Andrea Casasnovas,Spain,,ESP,38.0,2:06.73,2006,Downhill,Women,False,0:00.0,True
615,17.0,Eva HuÄkovÃ¡,Slovakia,,SVK,37.0,2:05.32,2006,Downhill,Women,False,0:00.0,True
614,16.0,Jana GantnerovÃ¡,Slovakia,,SVK,36.0,2:04.60,2006,Downhill,Women,False,0:00.0,True
613,18.0,SoÅa MaculovÃ¡,Slovakia,,SVK,35.0,2:03.63,2006,Downhill,Women,False,0:00.0,True
612,21.0,Chirine Njeim,Lebanon,,LIB,34.0,2:02.86,2006,Downhill,Women,False,0:00.0,True
611,28.0,Olesya Aliyeva,Russia,,RUS,33.0,2:02.06,2006,Downhill,Women,False,0:00.0,True
617,20.0,Miriam VÃ¡zquez,Argentina,,ARG,39.0,2:07.42,2006,Downhill,Women,False,0:00.0,True
1043,23.0,Sindri MÃ¡r PÃ¡lsson,Iceland,,ISL,48,1:57.69,2006,Downhill,Male,False,0:00.0,True
1045,21.0,Roger Vidosa,Andorra,,AND,50,1:59.24,2006,Downhill,Male,False,0:00.0,True
1044,19.0,Jorge MandrÃº,Chile,,CHI,49,1:58.77,2006,Downhill,Male,False,0:00.0,True
996,29.0,Antoine DÃ©nÃ©riaz,France,Gold,FRA,1,1:48.80,2006,Downhill,Male,False,0:00.0,True
997,30.0,Michael Walchhofer,Austria,Silver,AUT,2,1:49.52,2006,Downhill,Male,False,0:00.0,True
998,33.0,Bruno Kernen,Switzerland,Bronze,SUI,3,1:49.82,2006,Downhill,Male,False,0:00.0,True
1000,28.0,Bode Miller,United States,,USA,5,1:49.93,2006,Downhill,Male,False,0:00.0,True
1020,28.0,Finlay Mickel,Great Britain,,GBR,25,1:51.48,2006,Downhill,Male,False,0:00.0,True
1001,33.0,Hermann Maier,Austria,,AUT,6,1:50.00,2006,Downhill,Male,False,0:00.0,True
1002,34.0,Marco BÃ¼chel,Liechtenstein,,LIE,7,1:50.04,2006,Downhill,Male,False,0:00.0,True
1003,33.0,Fritz Strobl,Austria,,AUT,8,1:50.12,2006,Downhill,Male,False,0:00.0,True
1004,25.0,Patrick Staudacher,Italy,,ITA,9,1:50.29,2006,Downhill,Male,False,0:00.0,True
1005,32.0,Daron Rahlves,United States,,USA,10,1:50.33,2006,Downhill,Male,False,0:00.0,True
1006,28.0,Pierre-Emmanuel Dalcin,France,,FRA,11,1:50.35,2006,Downhill,Male,False,0:00.0,True
